incident_fact_id,country_id,year_id,attack_type_id,target_industry_id,attack_source_id,vulnerability_id,defense_mechanism_id,financial_loss_category_id,affected_users_category_id,resolution_time_category_id,financial_loss_in_million,financial_loss_usd,number_of_affected_users,incident_resolution_time_in_hours,cei,gci,ncsi,ddl,internet_users,population_2021,percentage_internet_users
1692,100,8,2,2,3,1,3,3,2,1,97.32,97320000.0,742866,61,0.138,97.82,63.64,78.69,117400000,124612530,94.2
1693,211,2,5,4,1,1,5,1,2,1,61.66,61660000.0,639896,63,0.207,99.54,89.61,79.96,65001016,67281039,96.6
1694,11,8,6,5,1,2,5,2,1,2,15.29,15290000.0,42346,33,0.131,97.47,66.23,77.61,25309515,25921089,97.6
1695,100,5,2,7,4,1,2,2,1,3,5.88,5880000.0,235399,21,0.138,97.82,63.64,78.69,117400000,124612530,94.2
1696,212,1,3,6,3,3,5,2,4,2,24.93,24930000.0,448426,36,0.145,100.0,64.94,81.05,311300000,336997624,92.4
1697,71,6,5,6,3,1,3,3,4,3,97.37,97370000.0,467137,14,0.228,97.6,84.42,77.29,59470000,64531444,92.2
1698,100,3,6,2,1,1,1,2,4,2,11.49,11490000.0,364107,28,0.138,97.82,63.64,78.69,117400000,124612530,94.2
1699,92,8,3,3,1,1,4,2,4,2,4.05,4050000.0,357898,27,0.597,97.5,59.74,40.02,881250000,1407563842,62.6
1700,42,2,1,1,2,1,4,3,2,2,76.9,76900000.0,605118,30,0.483,92.53,51.95,62.41,1102140000,1425893465,77.3
1701,165,8,3,2,3,2,3,3,1,2,96.44,96440000.0,106169,28,0.528,98.06,71.43,65.12,129800000,145102755,89.5
1702,71,2,5,4,2,2,1,4,1,2,34.29,34290000.0,157547,29,0.228,97.6,84.42,77.29,59470000,64531444,92.2
1703,27,8,6,4,2,1,3,1,1,3,56.63,56630000.0,242677,21,0.541,96.6,51.95,59.11,165300000,214326223,77.1
1704,42,2,6,1,2,4,4,1,4,1,63.67,63670000.0,385872,50,0.483,92.53,51.95,62.41,1102140000,1425893465,77.3
1705,76,4,1,6,2,3,2,3,1,1,80.85,80850000.0,148209,54,0.241,97.41,90.91,80.01,77794405,83408554,93.3
1706,100,8,1,4,3,3,5,2,4,1,9.5,9500000.0,387457,61,0.138,97.82,63.64,78.69,117400000,124612530,94.2
1707,165,9,2,5,3,1,3,4,4,1,47.22,47220000.0,404004,58,0.528,98.06,71.43,65.12,129800000,145102755,89.5
1708,211,4,5,6,3,3,2,4,3,2,28.98,28980000.0,981029,42,0.207,99.54,89.61,79.96,65001016,67281039,96.6
1709,71,3,2,7,4,4,2,3,4,2,96.63,96630000.0,389525,32,0.228,97.6,84.42,77.29,59470000,64531444,92.2
1710,92,5,6,5,3,3,5,4,3,3,43.97,43970000.0,764974,18,0.597,97.5,59.74,40.02,881250000,1407563842,62.6
1711,92,3,3,4,3,3,1,3,2,1,91.4,91400000.0,621971,49,0.597,97.5,59.74,40.02,881250000,1407563842,62.6
1712,27,10,6,5,2,4,1,1,2,3,53.71,53710000.0,680584,5,0.541,96.6,51.95,59.11,165300000,214326223,77.1
1713,42,4,6,2,3,1,3,2,3,2,15.36,15360000.0,907858,47,0.483,92.53,51.95,62.41,1102140000,1425893465,77.3
1714,165,7,6,1,1,2,2,3,3,3,80.68,80680000.0,983047,19,0.528,98.06,71.43,65.12,129800000,145102755,89.5
1715,71,1,2,3,1,1,1,2,2,2,17.3,17300000.0,610049,37,0.228,97.6,84.42,77.29,59470000,64531444,92.2
1716,92,7,6,5,4,4,4,1,1,1,52.16,52160000.0,100105,56,0.597,97.5,59.74,40.02,881250000,1407563842,62.6
1717,212,9,6,3,1,4,2,3,1,3,89.46,89460000.0,59398,8,0.145,100.0,64.94,81.05,311300000,336997624,92.4
1718,212,9,2,1,1,4,1,4,1,2,35.91,35910000.0,91974,41,0.145,100.0,64.94,81.05,311300000,336997624,92.4
1719,27,5,5,4,2,2,2,2,3,1,9.32,9320000.0,785564,70,0.541,96.6,51.95,59.11,165300000,214326223,77.1
1720,42,9,4,1,3,2,2,2,2,3,15.21,15210000.0,597516,15,0.483,92.53,51.95,62.41,1102140000,1425893465,77.3
1721,211,5,5,5,1,4,1,2,3,3,17.98,17980000.0,799372,14,0.207,99.54,89.61,79.96,65001016,67281039,96.6
1722,71,4,6,1,4,3,5,4,1,2,32.84,32840000.000000004,77096,29,0.228,97.6,84.42,77.29,59470000,64531444,92.2
1723,27,9,3,6,3,1,1,1,2,2,59.18,59180000.0,610786,31,0.541,96.6,51.95,59.11,165300000,214326223,77.1
1724,100,7,6,7,2,3,4,4,2,3,28.33,28330000.0,667271,22,0.138,97.82,63.64,78.69,117400000,124612530,94.2
1725,42,9,4,1,3,3,1,4,1,2,33.27,33270000.000000004,133315,25,0.483,92.53,51.95,62.41,1102140000,1425893465,77.3
1726,27,5,6,3,4,3,3,2,4,3,24.93,24930000.0,381105,3,0.541,96.6,51.95,59.11,165300000,214326223,77.1
1727,211,6,5,1,4,1,4,3,3,2,98.07,98070000.0,795120,42,0.207,99.54,89.61,79.96,65001016,67281039,96.6
1728,165,3,6,4,3,2,3,1,1,1,67.13,67130000.0,198285,56,0.528,98.06,71.43,65.12,129800000,145102755,89.5
1729,92,9,1,3,4,2,4,4,2,2,34.46,34460000.0,580270,35,0.597,97.5,59.74,40.02,881250000,1407563842,62.6
1730,211,4,5,6,1,1,4,4,4,2,45.67,45670000.0,277410,42,0.207,99.54,89.61,79.96,65001016,67281039,96.6
1731,11,8,3,3,3,3,4,4,3,3,38.29,38290000.0,793946,12,0.131,97.47,66.23,77.61,25309515,25921089,97.6
1732,11,5,5,1,2,3,3,2,1,1,15.21,15210000.0,126770,67,0.131,97.47,66.23,77.61,25309515,25921089,97.6
1733,11,2,4,5,4,4,3,1,1,2,55.18,55180000.0,66776,29,0.131,97.47,66.23,77.61,25309515,25921089,97.6
1734,42,4,1,7,2,1,2,3,4,3,83.5,83500000.0,434797,21,0.483,92.53,51.95,62.41,1102140000,1425893465,77.3
1735,71,10,6,6,3,4,2,2,3,3,3.07,3070000.0,901137,10,0.228,97.6,84.42,77.29,59470000,64531444,92.2
1736,11,6,3,1,4,2,3,4,4,2,34.59,34590000.0,427407,47,0.131,97.47,66.23,77.61,25309515,25921089,97.6
1737,212,7,4,1,4,4,2,4,3,2,28.75,28750000.0,959107,35,0.145,100.0,64.94,81.05,311300000,336997624,92.4
1738,165,3,3,5,3,3,4,1,1,3,55.23,55230000.0,12439,20,0.528,98.06,71.43,65.12,129800000,145102755,89.5
1739,76,7,3,1,3,2,1,2,4,3,14.45,14450000.0,292854,14,0.241,97.41,90.91,80.01,77794405,83408554,93.3
1740,212,9,2,1,2,1,1,1,1,1,66.06,66060000.0,189116,53,0.145,100.0,64.94,81.05,311300000,336997624,92.4
1741,212,3,4,7,4,3,4,2,3,1,19.6,19600000.0,889404,60,0.145,100.0,64.94,81.05,311300000,336997624,92.4
1742,212,3,3,6,3,1,5,1,2,1,58.98,58980000.0,566242,63,0.145,100.0,64.94,81.05,311300000,336997624,92.4
1743,27,1,6,5,4,2,4,3,2,1,86.67,86670000.0,694491,65,0.541,96.6,51.95,59.11,165300000,214326223,77.1
1744,11,1,1,2,3,3,2,1,4,2,51.54,51540000.0,297721,29,0.131,97.47,66.23,77.61,25309515,25921089,97.6
1745,42,10,6,2,4,4,3,2,4,2,13.61,13610000.0,394335,43,0.483,92.53,51.95,62.41,1102140000,1425893465,77.3
1746,100,2,3,5,2,2,2,1,2,3,57.14,57140000.0,590262,15,0.138,97.82,63.64,78.69,117400000,124612530,94.2
1747,76,1,1,5,4,1,1,3,3,2,91.79,91790000.0,846200,26,0.241,97.41,90.91,80.01,77794405,83408554,93.3
1748,100,3,4,7,1,3,1,3,1,3,89.85,89850000.0,44385,18,0.138,97.82,63.64,78.69,117400000,124612530,94.2
1749,211,7,4,1,2,1,5,4,4,2,44.7,44700000.0,408446,43,0.207,99.54,89.61,79.96,65001016,67281039,96.6
1750,211,9,1,2,2,1,1,1,3,1,54.0,54000000.0,806965,56,0.207,99.54,89.61,79.96,65001016,67281039,96.6
1751,165,4,5,2,1,1,2,3,2,2,79.93,79930000.0,587346,39,0.528,98.06,71.43,65.12,129800000,145102755,89.5
1752,100,1,4,2,4,4,5,2,2,1,2.43,2430000.0,552342,62,0.138,97.82,63.64,78.69,117400000,124612530,94.2
1753,71,5,1,2,2,1,5,1,1,3,66.65,66650000.00000001,47104,5,0.228,97.6,84.42,77.29,59470000,64531444,92.2
1754,212,2,1,6,1,1,1,2,2,2,13.83,13830000.0,586557,37,0.145,100.0,64.94,81.05,311300000,336997624,92.4
1755,165,3,2,3,1,4,5,2,2,2,2.65,2650000.0,500857,35,0.528,98.06,71.43,65.12,129800000,145102755,89.5
1756,212,8,3,1,1,3,2,1,3,1,65.51,65510000.00000001,977913,70,0.145,100.0,64.94,81.05,311300000,336997624,92.4
1757,71,7,2,7,1,1,4,1,3,3,68.64,68640000.0,894858,19,0.228,97.6,84.42,77.29,59470000,64531444,92.2
1758,211,4,3,5,4,2,4,3,2,2,75.81,75810000.0,574089,32,0.207,99.54,89.61,79.96,65001016,67281039,96.6
1759,212,1,1,4,3,3,2,1,1,2,62.99,62990000.0,232622,33,0.145,100.0,64.94,81.05,311300000,336997624,92.4
1760,92,1,2,6,4,4,3,3,3,2,89.95,89950000.0,917351,43,0.597,97.5,59.74,40.02,881250000,1407563842,62.6
1761,11,10,6,5,2,2,5,3,2,2,98.31,98310000.0,694333,48,0.131,97.47,66.23,77.61,25309515,25921089,97.6
1762,92,3,5,3,3,3,2,4,3,2,38.87,38870000.0,968822,25,0.597,97.5,59.74,40.02,881250000,1407563842,62.6
1763,27,1,1,1,4,3,4,2,3,1,18.87,18870000.0,976838,65,0.541,96.6,51.95,59.11,165300000,214326223,77.1
1764,11,5,1,2,2,2,4,1,1,2,54.63,54630000.0,22739,44,0.131,97.47,66.23,77.61,25309515,25921089,97.6
1765,211,1,3,6,3,1,4,2,2,2,7.92,7920000.0,657442,29,0.207,99.54,89.61,79.96,65001016,67281039,96.6
1766,27,4,4,2,3,4,2,1,4,2,57.59,57590000.0,257681,40,0.541,96.6,51.95,59.11,165300000,214326223,77.1
1767,100,7,3,6,1,3,3,2,2,1,9.97,9970000.0,536471,72,0.138,97.82,63.64,78.69,117400000,124612530,94.2
1768,71,1,5,5,4,1,4,3,3,3,84.02,84020000.0,824619,21,0.228,97.6,84.42,77.29,59470000,64531444,92.2
1769,165,2,6,3,1,3,5,3,2,2,77.94,77940000.0,538804,43,0.528,98.06,71.43,65.12,129800000,145102755,89.5
1770,100,9,4,4,1,3,4,4,4,3,49.32,49320000.0,463704,14,0.138,97.82,63.64,78.69,117400000,124612530,94.2
1771,42,7,3,7,2,3,1,1,2,3,66.61,66610000.0,596341,9,0.483,92.53,51.95,62.41,1102140000,1425893465,77.3
1772,27,6,2,6,3,3,1,3,2,1,89.71,89710000.0,529588,65,0.541,96.6,51.95,59.11,165300000,214326223,77.1
1773,76,4,3,6,1,4,4,4,1,3,43.28,43280000.0,22241,5,0.241,97.41,90.91,80.01,77794405,83408554,93.3
1774,27,6,4,1,1,4,3,2,4,3,21.65,21650000.0,434936,24,0.541,96.6,51.95,59.11,165300000,214326223,77.1
1775,100,5,2,5,3,3,2,4,1,1,33.61,33610000.0,52191,72,0.138,97.82,63.64,78.69,117400000,124612530,94.2
1776,11,1,2,1,2,1,2,2,1,2,8.24,8240000.0,242247,29,0.131,97.47,66.23,77.61,25309515,25921089,97.6
1777,27,6,4,1,2,3,5,4,4,1,34.5,34500000.0,372427,72,0.541,96.6,51.95,59.11,165300000,214326223,77.1
1778,27,7,5,4,3,3,1,1,3,3,67.25,67250000.0,796351,21,0.541,96.6,51.95,59.11,165300000,214326223,77.1
1779,100,6,6,7,1,1,3,4,2,2,38.29,38290000.0,505831,40,0.138,97.82,63.64,78.69,117400000,124612530,94.2
1780,76,6,2,3,2,4,5,4,2,3,32.59,32590000.000000004,743344,4,0.241,97.41,90.91,80.01,77794405,83408554,93.3
1781,42,3,4,4,4,2,4,1,2,3,70.4,70400000.0,651809,17,0.483,92.53,51.95,62.41,1102140000,1425893465,77.3
1782,27,9,6,7,2,3,3,4,3,2,31.54,31540000.0,839281,25,0.541,96.6,51.95,59.11,165300000,214326223,77.1
1783,27,4,6,6,2,2,4,3,1,1,84.79,84790000.0,99876,56,0.541,96.6,51.95,59.11,165300000,214326223,77.1
1784,211,2,6,7,2,3,4,3,3,3,98.39,98390000.0,836521,19,0.207,99.54,89.61,79.96,65001016,67281039,96.6
1785,100,8,6,6,3,3,1,4,4,1,43.73,43730000.0,392831,71,0.138,97.82,63.64,78.69,117400000,124612530,94.2
1786,42,1,5,3,4,4,1,3,1,1,86.88,86880000.0,99312,60,0.483,92.53,51.95,62.41,1102140000,1425893465,77.3
1787,100,3,2,2,2,4,1,4,3,3,26.24,26240000.0,945147,20,0.138,97.82,63.64,78.69,117400000,124612530,94.2
1788,212,4,1,5,2,4,4,4,3,2,26.29,26290000.0,943039,28,0.145,100.0,64.94,81.05,311300000,336997624,92.4
1789,27,2,2,6,4,2,1,3,2,3,76.81,76810000.0,670642,10,0.541,96.6,51.95,59.11,165300000,214326223,77.1
1790,212,2,2,1,1,1,1,4,1,2,36.2,36200000.0,194553,48,0.145,100.0,64.94,81.05,311300000,336997624,92.4
1791,42,8,5,2,1,1,4,4,4,2,49.56,49560000.0,257224,46,0.483,92.53,51.95,62.41,1102140000,1425893465,77.3
1792,92,5,1,1,4,3,2,1,3,3,58.96,58960000.0,891815,19,0.597,97.5,59.74,40.02,881250000,1407563842,62.6
1793,42,6,5,1,1,2,5,3,1,3,98.05,98050000.0,168617,16,0.483,92.53,51.95,62.41,1102140000,1425893465,77.3
1794,211,2,5,3,3,1,4,3,2,1,83.67,83670000.0,701152,53,0.207,99.54,89.61,79.96,65001016,67281039,96.6
1795,212,9,6,1,3,4,1,4,2,2,30.66,30660000.0,749609,28,0.145,100.0,64.94,81.05,311300000,336997624,92.4
1796,211,10,3,3,1,2,5,3,2,2,86.74,86740000.0,658712,25,0.207,99.54,89.61,79.96,65001016,67281039,96.6
1797,42,8,1,6,1,4,1,3,2,3,77.74,77740000.0,642501,19,0.483,92.53,51.95,62.41,1102140000,1425893465,77.3
1798,11,3,2,1,1,3,2,3,3,1,92.65,92650000.0,817255,62,0.131,97.47,66.23,77.61,25309515,25921089,97.6
1799,42,7,5,3,3,3,1,2,1,2,5.96,5960000.0,92237,47,0.483,92.53,51.95,62.41,1102140000,1425893465,77.3
1800,11,9,3,7,3,2,4,1,1,1,66.91,66910000.0,156195,58,0.131,97.47,66.23,77.61,25309515,25921089,97.6
1801,92,2,3,5,3,4,5,2,2,3,23.38,23380000.0,618125,16,0.597,97.5,59.74,40.02,881250000,1407563842,62.6
1802,11,7,3,1,2,3,2,3,3,1,82.04,82040000.0,828293,64,0.131,97.47,66.23,77.61,25309515,25921089,97.6
1803,27,3,2,7,4,4,3,2,4,3,6.09,6090000.0,436100,12,0.541,96.6,51.95,59.11,165300000,214326223,77.1
1804,212,6,1,6,4,4,5,2,3,1,14.12,14120000.0,787194,51,0.145,100.0,64.94,81.05,311300000,336997624,92.4
1805,71,7,4,6,3,1,3,4,4,1,31.52,31520000.0,380086,65,0.228,97.6,84.42,77.29,59470000,64531444,92.2
1806,92,10,2,4,4,4,1,2,4,1,13.74,13740000.0,330581,54,0.597,97.5,59.74,40.02,881250000,1407563842,62.6
1807,11,3,6,5,1,4,4,3,2,3,99.99,99990000.0,672966,13,0.131,97.47,66.23,77.61,25309515,25921089,97.6
1808,92,8,2,7,1,2,3,2,3,3,19.56,19560000.0,772330,20,0.597,97.5,59.74,40.02,881250000,1407563842,62.6
1809,100,4,3,7,2,2,3,3,4,3,81.61,81610000.0,255844,8,0.138,97.82,63.64,78.69,117400000,124612530,94.2
1810,76,3,5,3,3,1,3,3,1,1,80.7,80700000.0,107009,67,0.241,97.41,90.91,80.01,77794405,83408554,93.3
1811,100,6,6,6,3,2,4,2,3,2,10.41,10410000.0,872095,44,0.138,97.82,63.64,78.69,117400000,124612530,94.2
1812,71,1,1,1,1,4,3,3,1,3,85.36,85360000.0,50427,5,0.228,97.6,84.42,77.29,59470000,64531444,92.2
1813,212,3,4,6,4,4,1,2,2,3,15.24,15240000.0,599197,8,0.145,100.0,64.94,81.05,311300000,336997624,92.4
1814,27,8,2,7,3,3,2,4,4,3,40.08,40080000.0,459643,10,0.541,96.6,51.95,59.11,165300000,214326223,77.1
1815,42,7,1,7,3,3,1,2,3,1,10.2,10200000.0,950257,61,0.483,92.53,51.95,62.41,1102140000,1425893465,77.3
1816,11,8,4,4,1,3,2,1,4,1,72.53,72530000.0,496317,62,0.131,97.47,66.23,77.61,25309515,25921089,97.6
1817,27,3,3,4,1,3,3,3,2,3,96.36,96360000.0,596078,10,0.541,96.6,51.95,59.11,165300000,214326223,77.1
1818,27,5,5,1,2,1,5,3,2,3,88.63,88630000.0,701522,10,0.541,96.6,51.95,59.11,165300000,214326223,77.1
1819,92,1,3,4,3,3,2,4,4,2,37.15,37150000.0,357124,31,0.597,97.5,59.74,40.02,881250000,1407563842,62.6
1820,76,8,6,3,3,1,5,4,1,3,47.92,47920000.0,112688,15,0.241,97.41,90.91,80.01,77794405,83408554,93.3
1821,92,4,4,6,1,1,5,2,2,1,14.46,14460000.0,743107,49,0.597,97.5,59.74,40.02,881250000,1407563842,62.6
1822,92,8,3,1,4,2,1,4,3,1,32.47,32470000.0,947465,69,0.597,97.5,59.74,40.02,881250000,1407563842,62.6
1823,100,5,5,3,1,3,5,3,4,2,81.97,81970000.0,358572,48,0.138,97.82,63.64,78.69,117400000,124612530,94.2
1824,92,10,2,5,1,2,5,3,4,1,92.08,92080000.0,430701,54,0.597,97.5,59.74,40.02,881250000,1407563842,62.6
1825,165,7,1,1,1,4,2,3,4,3,94.48,94480000.0,281900,1,0.528,98.06,71.43,65.12,129800000,145102755,89.5
1826,11,7,2,5,1,4,1,3,4,1,84.74,84740000.0,391257,66,0.131,97.47,66.23,77.61,25309515,25921089,97.6
1827,42,5,3,1,3,1,2,3,4,2,81.8,81800000.0,277875,43,0.483,92.53,51.95,62.41,1102140000,1425893465,77.3
1828,100,1,1,5,1,4,2,4,1,2,33.27,33270000.000000004,207244,38,0.138,97.82,63.64,78.69,117400000,124612530,94.2
1829,92,4,2,4,2,1,5,1,4,3,66.96,66959999.99999999,294133,20,0.597,97.5,59.74,40.02,881250000,1407563842,62.6
1830,27,9,5,7,1,3,5,1,1,1,71.4,71400000.0,66852,58,0.541,96.6,51.95,59.11,165300000,214326223,77.1
1831,42,10,5,7,3,1,3,1,1,3,67.47,67470000.0,54722,13,0.483,92.53,51.95,62.41,1102140000,1425893465,77.3
1832,11,8,4,2,3,3,2,2,1,2,17.32,17320000.0,178951,26,0.131,97.47,66.23,77.61,25309515,25921089,97.6
1833,212,6,5,4,2,1,3,2,2,2,17.24,17240000.0,682791,44,0.145,100.0,64.94,81.05,311300000,336997624,92.4
1834,165,2,6,2,3,3,1,2,3,2,17.05,17050000.0,888205,38,0.528,98.06,71.43,65.12,129800000,145102755,89.5
1835,71,8,4,5,2,4,5,1,3,2,52.19,52190000.0,794901,26,0.228,97.6,84.42,77.29,59470000,64531444,92.2
1836,71,4,1,3,2,4,5,4,3,2,27.44,27440000.0,978683,35,0.228,97.6,84.42,77.29,59470000,64531444,92.2
1837,11,1,4,7,3,4,5,1,2,2,73.77,73770000.0,639279,44,0.131,97.47,66.23,77.61,25309515,25921089,97.6
1838,211,6,2,6,1,3,5,2,2,1,10.94,10940000.0,675338,54,0.207,99.54,89.61,79.96,65001016,67281039,96.6
1839,11,7,3,3,2,2,2,4,1,2,42.24,42240000.0,147589,31,0.131,97.47,66.23,77.61,25309515,25921089,97.6
1840,11,3,1,3,1,4,1,3,2,3,82.39,82390000.0,646824,2,0.131,97.47,66.23,77.61,25309515,25921089,97.6
1841,42,2,4,3,2,1,4,4,4,3,37.62,37620000.0,465317,20,0.483,92.53,51.95,62.41,1102140000,1425893465,77.3
1842,212,9,2,5,4,2,2,2,1,1,21.53,21530000.0,233379,50,0.145,100.0,64.94,81.05,311300000,336997624,92.4
1843,42,9,2,5,4,3,4,4,2,3,43.51,43510000.0,684108,24,0.483,92.53,51.95,62.41,1102140000,1425893465,77.3
1844,165,6,1,4,4,1,1,4,1,1,44.32,44320000.0,130510,66,0.528,98.06,71.43,65.12,129800000,145102755,89.5
1845,27,2,3,1,3,4,1,4,4,2,43.45,43450000.0,489853,28,0.541,96.6,51.95,59.11,165300000,214326223,77.1
1846,11,8,2,4,3,2,5,4,1,2,47.92,47920000.0,25905,40,0.131,97.47,66.23,77.61,25309515,25921089,97.6
1847,100,9,2,5,1,4,1,1,3,1,73.74,73740000.0,795367,55,0.138,97.82,63.64,78.69,117400000,124612530,94.2
1848,11,9,3,6,3,4,4,3,4,2,93.25,93250000.0,349335,27,0.131,97.47,66.23,77.61,25309515,25921089,97.6
1849,212,1,5,3,1,3,5,2,4,2,13.92,13920000.0,366147,38,0.145,100.0,64.94,81.05,311300000,336997624,92.4
1850,92,4,4,3,3,2,5,4,1,2,41.1,41100000.0,25094,42,0.597,97.5,59.74,40.02,881250000,1407563842,62.6
1851,165,10,4,6,3,2,3,4,3,2,44.08,44080000.0,988889,31,0.528,98.06,71.43,65.12,129800000,145102755,89.5
1852,100,8,3,5,1,2,1,1,1,1,65.19,65190000.0,216303,49,0.138,97.82,63.64,78.69,117400000,124612530,94.2
1853,11,9,5,4,3,3,2,2,4,3,21.54,21540000.0,388211,22,0.131,97.47,66.23,77.61,25309515,25921089,97.6
1854,212,8,3,2,2,3,3,3,1,2,83.61,83610000.0,30235,47,0.145,100.0,64.94,81.05,311300000,336997624,92.4
1855,212,9,2,1,3,3,2,2,1,1,13.99,13990000.0,109083,49,0.145,100.0,64.94,81.05,311300000,336997624,92.4
1856,76,3,2,4,1,3,3,4,4,1,49.09,49090000.0,397361,57,0.241,97.41,90.91,80.01,77794405,83408554,93.3
1857,211,2,5,6,3,3,5,4,4,2,32.16,32159999.999999996,329026,31,0.207,99.54,89.61,79.96,65001016,67281039,96.6
1858,11,3,3,5,3,3,3,4,3,1,45.5,45500000.0,889521,51,0.131,97.47,66.23,77.61,25309515,25921089,97.6
1859,212,4,6,4,2,3,3,1,3,2,73.16,73160000.0,849755,46,0.145,100.0,64.94,81.05,311300000,336997624,92.4
1860,42,7,4,2,4,4,4,1,2,2,70.2,70200000.0,631101,36,0.483,92.53,51.95,62.41,1102140000,1425893465,77.3
1861,100,2,1,4,2,3,1,2,2,1,10.62,10620000.0,625954,71,0.138,97.82,63.64,78.69,117400000,124612530,94.2
1862,100,9,3,5,4,4,5,4,1,1,26.65,26650000.0,220769,71,0.138,97.82,63.64,78.69,117400000,124612530,94.2
1863,42,4,6,4,1,2,4,1,2,3,52.01,52010000.0,527443,24,0.483,92.53,51.95,62.41,1102140000,1425893465,77.3
1864,76,6,1,3,1,4,5,4,3,1,32.71,32710000.0,846169,59,0.241,97.41,90.91,80.01,77794405,83408554,93.3
1865,42,3,2,2,4,1,5,4,3,2,47.46,47460000.0,783239,41,0.483,92.53,51.95,62.41,1102140000,1425893465,77.3
1866,42,8,2,7,4,1,4,2,1,2,11.39,11390000.0,104772,43,0.483,92.53,51.95,62.41,1102140000,1425893465,77.3
1867,76,1,1,7,1,4,1,4,1,3,31.68,31680000.0,33098,8,0.241,97.41,90.91,80.01,77794405,83408554,93.3
1868,211,10,3,4,2,1,3,1,2,1,65.78,65780000.0,512847,72,0.207,99.54,89.61,79.96,65001016,67281039,96.6
1869,11,4,6,1,2,3,5,1,3,2,71.01,71010000.0,840106,44,0.131,97.47,66.23,77.61,25309515,25921089,97.6
1870,27,10,6,4,2,4,4,1,4,3,69.57,69570000.0,269458,15,0.541,96.6,51.95,59.11,165300000,214326223,77.1
1871,76,7,5,4,3,4,2,1,1,1,66.84,66840000.0,242893,50,0.241,97.41,90.91,80.01,77794405,83408554,93.3
1872,165,4,4,2,2,4,4,2,2,3,5.25,5250000.0,605947,13,0.528,98.06,71.43,65.12,129800000,145102755,89.5
1873,100,4,6,2,3,4,5,1,4,1,60.57,60570000.0,468399,56,0.138,97.82,63.64,78.69,117400000,124612530,94.2
1874,92,1,5,5,1,4,4,1,2,2,61.68,61680000.0,503774,37,0.597,97.5,59.74,40.02,881250000,1407563842,62.6
1875,71,7,4,6,2,1,4,4,3,2,45.74,45740000.0,754278,46,0.228,97.6,84.42,77.29,59470000,64531444,92.2
1876,100,5,6,5,4,1,3,3,1,2,89.81,89810000.0,126120,39,0.138,97.82,63.64,78.69,117400000,124612530,94.2
1877,211,4,2,5,1,3,2,1,1,3,73.27,73270000.0,210024,20,0.207,99.54,89.61,79.96,65001016,67281039,96.6
1878,71,8,1,1,2,2,1,1,3,3,51.33,51330000.0,970775,21,0.228,97.6,84.42,77.29,59470000,64531444,92.2
1879,71,3,5,2,2,1,4,2,3,1,19.84,19840000.0,832471,54,0.228,97.6,84.42,77.29,59470000,64531444,92.2
1880,92,10,4,5,4,4,3,3,1,1,97.25,97250000.0,165316,61,0.597,97.5,59.74,40.02,881250000,1407563842,62.6
1881,11,2,1,6,2,3,1,2,3,1,2.96,2960000.0,990886,59,0.131,97.47,66.23,77.61,25309515,25921089,97.6
1882,211,7,2,7,3,4,5,3,4,1,82.28,82280000.0,370146,55,0.207,99.54,89.61,79.96,65001016,67281039,96.6
1883,42,7,3,6,4,1,2,4,4,1,49.59,49590000.0,284823,50,0.483,92.53,51.95,62.41,1102140000,1425893465,77.3
1884,211,2,2,4,3,3,2,1,2,1,65.14,65140000.0,742857,49,0.207,99.54,89.61,79.96,65001016,67281039,96.6
1885,27,10,1,4,1,2,5,1,4,3,70.0,70000000.0,484101,9,0.541,96.6,51.95,59.11,165300000,214326223,77.1
1886,211,1,5,7,1,3,1,2,4,1,22.58,22580000.0,368441,71,0.207,99.54,89.61,79.96,65001016,67281039,96.6
1887,165,5,2,1,4,3,4,1,3,3,55.42,55420000.0,945465,5,0.528,98.06,71.43,65.12,129800000,145102755,89.5
1888,212,2,1,4,4,1,5,4,2,3,27.08,27080000.0,551900,17,0.145,100.0,64.94,81.05,311300000,336997624,92.4
1889,211,7,2,1,1,3,5,1,2,2,73.02,73020000.0,731722,28,0.207,99.54,89.61,79.96,65001016,67281039,96.6
1890,76,4,4,1,2,2,1,3,4,2,88.73,88730000.0,436597,33,0.241,97.41,90.91,80.01,77794405,83408554,93.3
1891,71,6,1,2,2,4,1,2,2,2,16.35,16350000.000000002,728830,45,0.228,97.6,84.42,77.29,59470000,64531444,92.2
1892,212,8,5,5,1,3,4,3,3,3,85.61,85610000.0,826018,24,0.145,100.0,64.94,81.05,311300000,336997624,92.4
1893,165,6,5,7,2,2,3,3,3,2,76.61,76610000.0,791323,40,0.528,98.06,71.43,65.12,129800000,145102755,89.5
1894,212,1,6,1,2,2,4,4,1,3,42.77,42770000.0,117454,19,0.145,100.0,64.94,81.05,311300000,336997624,92.4
1895,100,9,5,6,1,3,3,3,3,2,95.3,95300000.0,986882,45,0.138,97.82,63.64,78.69,117400000,124612530,94.2
1896,71,2,4,5,4,4,2,3,3,3,78.12,78120000.0,770227,20,0.228,97.6,84.42,77.29,59470000,64531444,92.2
1897,42,10,6,3,3,1,2,2,3,2,21.33,21330000.0,997411,25,0.483,92.53,51.95,62.41,1102140000,1425893465,77.3
1898,100,6,2,2,1,2,5,1,2,3,66.93,66930000.00000001,640603,23,0.138,97.82,63.64,78.69,117400000,124612530,94.2
1899,27,10,4,7,1,3,5,3,4,3,81.54,81540000.0,499671,4,0.541,96.6,51.95,59.11,165300000,214326223,77.1
